id,full,probe,dest,dest_sent_to,protocol,dest_reached,somewhere_reached,first_hop,num_hops,num_x_hops,latency,avg_rtt,
2808073,False,14712,168.167.8.1,168.167.8.1,ICMP,False,False,1,21,8,382.107,279.275346154,
2492224,False,4518,209.88.88.40,197.221.232.4,ICMP,False,True,7,7,1,222.805,205.444444444,
2802610,False,4061,41.221.98.158,41.221.98.158,ICMP,True,True,1,14,0,238.283,137.597785714,
2810466,False,4096,146.182.34.110,155.232.6.34,ICMP,False,True,5,11,0,285.115333333,163.384060606,
2492248,False,13114,196.43.133.74,196.32.209.149,ICMP,False,True,3,1,0,170.449333333,170.449333333,
2493107,False,4518,197.243.16.104,196.32.209.78,UDP,False,True,8,2,0,202.060333333,202.128,
2803246,False,13218,196.216.167.70,196.216.167.70,TCP,True,True,1,10,1,533.924,240.158592593,
2492395,False,14867,196.21.236.147,149.14.80.210,ICMP,False,True,3,12,0,180.017,161.122222222,
2809289,False,13114,209.88.88.40,209.88.88.40,TCP,False,False,1,11,6,202.637333333,115.786466667,
2810581,False,4061,194.201.253.8,197.155.94.41,TCP,False,True,6,9,1,337.703,239.528208333,
2810621,False,13114,137.215.97.20,137.215.99.2,TCP,False,True,5,8,0,67.1816666667,65.790375,
2487051,True,13114,aceroute UDP and paris 0: ,196.12.12.88,UDP,False,True,1,12,1,361.985,210.099636364,
2487051,True,13218,aceroute UDP and paris 0: ,196.12.12.88,UDP,False,True,1,13,1,337.414333333,187.24875,
2487051,True,13721,aceroute UDP and paris 0: ,196.12.12.88,UDP,False,True,1,18,3,449.413,228.288955556,
2487051,True,14867,aceroute UDP and paris 0: ,196.12.12.88,UDP,False,True,1,16,1,385.257666667,217.215733333,
2487051,True,14900,aceroute UDP and paris 0: ,196.12.12.88,UDP,False,False,1,23,7,405.628333333,158.330458333,
2487051,True,18169,aceroute UDP and paris 0: ,196.12.12.88,UDP,False,True,1,15,0,59.1233333333,28.1599333333,
2487051,True,3461,aceroute UDP and paris 0: ,196.12.12.88,UDP,False,True,1,12,0,55.6683333333,34.4920555556,
2487051,True,4061,aceroute UDP and paris 0: ,196.12.12.88,UDP,False,True,1,16,1,317.524666667,128.5418,
2487051,True,4096,aceroute UDP and paris 0: ,196.12.12.88,UDP,False,True,1,12,1,285.698,164.164515152,
2487051,True,4518,aceroute UDP and paris 0: ,196.12.12.88,UDP,False,True,1,13,0,61.4226666667,35.9544871795,
2492551,False,13218,197.243.16.110,197.243.126.110,TCP,False,True,2,15,1,560.302,432.590404762,
2803990,False,4061,41.221.98.158,41.221.98.158,UDP,True,True,1,18,0,286.789666667,162.319027778,
2803511,False,13218,41.242.102.68,41.242.102.68,TCP,True,True,1,18,2,355.746,334.405479167,
2804126,False,14867,137.215.97.20,137.215.97.20,UDP,False,False,1,21,6,372.745,165.690666667,
2809611,False,18169,41.242.102.68,41.242.102.68,UDP,False,False,1,32,9,449.922,192.39492029,
2811061,False,4518,213.55.90.6,213.55.90.6,UDP,False,False,9,15,8,259.369,202.143333333,
2808149,False,4096,213.55.95.15,213.55.95.15,ICMP,False,False,1,16,8,366.105333333,140.107666667,
2802672,False,14712,41.221.254.22,41.221.254.22,ICMP,True,True,1,25,5,401.596,203.980533333,
2807495,False,14900,41.223.156.170,41.223.156.170,ICMP,True,False,1,20,5,332.730666667,105.509222222,
2803422,False,4518,41.78.64.5,41.78.64.5,TCP,True,True,1,21,1,637.930333333,217.426366667,
2807903,False,4096,146.231.128.43,146.231.128.43,ICMP,True,True,1,14,1,290.111333333,188.710641026,
2495970,False,4096,137.158.158.44,149.14.80.210,ICMP,False,True,1,11,0,87.019,90.2046969697,
2492256,False,18169,196.12.12.88,196.12.12.88,ICMP,True,True,6,10,0,55.7916666667,38.6425666667,
2493126,False,14712,213.55.90.6,41.189.225.38,UDP,False,True,2,15,2,293.659666667,230.399641026,
2810669,False,4096,146.182.34.110,155.232.8.34,TCP,False,True,6,10,0,247.607333333,150.068833333,
2495812,False,14900,209.88.88.40,197.221.232.4,TCP,False,False,1,8,5,237.528333333,0.396,
2495915,False,4518,146.232.21.146,155.232.27.86,TCP,False,True,1,6,0,19.028,16.81,
2802539,False,18169,41.70.16.34,41.70.16.34,ICMP,True,True,1,17,1,409.896666667,144.4895,
2497267,False,4096,137.215.97.20,137.215.97.20,UDP,False,False,1,22,6,278.418666667,136.636458333,
2803982,False,14867,196.44.161.193,196.44.161.193,UDP,False,False,1,19,6,311.129666667,157.708717949,
2492506,False,4096,196.12.12.88,41.21.232.118,TCP,False,True,5,5,1,290.947333333,158.030166667,
2492558,False,13114,196.21.45.85,196.32.209.149,TCP,False,True,5,1,0,170.531666667,170.531666667,
2803754,False,14867,168.167.8.1,168.167.8.1,UDP,False,False,1,22,6,274.683333333,124.115479167,
2811893,False,13721,146.182.34.110,155.232.8.34,UDP,False,True,1,16,2,391.879666667,230.529642857,
2486953,True,13114,aceroute ICMP and paris 0: ,41.70.16.34,ICMP,False,True,1,10,0,381.37,178.041633333,
2486953,True,13218,aceroute ICMP and paris 0: ,41.70.16.34,ICMP,False,True,1,11,0,357.697,159.364742424,
2486953,True,13721,aceroute ICMP and paris 0: ,41.70.16.34,ICMP,False,True,1,14,2,441.808,201.184944444,
2486953,True,14712,aceroute ICMP and paris 0: ,41.70.16.34,ICMP,False,True,1,16,3,413.764333333,143.623025641,
2486953,True,14867,aceroute ICMP and paris 0: ,41.70.16.34,ICMP,False,True,1,14,0,391.6965,166.23625,
2486953,True,14900,aceroute ICMP and paris 0: ,41.70.16.34,ICMP,False,True,1,16,0,411.193,139.9033125,
2486953,True,18169,aceroute ICMP and paris 0: ,41.70.16.34,ICMP,False,True,1,17,1,410.786,143.958645833,
2486953,True,3461,aceroute ICMP and paris 0: ,41.70.16.34,ICMP,False,True,1,17,0,399.657,140.874352941,
2486953,True,4061,aceroute ICMP and paris 0: ,41.70.16.34,ICMP,False,True,1,14,0,319.483666667,97.3124285714,
2486953,True,4096,aceroute ICMP and paris 0: ,41.70.16.34,ICMP,False,True,1,12,0,294.021666667,129.60725,
2486953,True,4518,aceroute ICMP and paris 0: ,41.70.16.34,ICMP,False,True,1,15,1,411.385,169.433095238,
2812049,False,4061,196.216.167.70,41.205.155.241,UDP,False,True,1,14,0,320.009,81.7072380952,
2492336,False,18169,197.243.16.104,195.229.0.90,ICMP,False,True,6,10,1,332.883,179.134296296,
2492590,False,4518,137.215.97.20,137.215.99.2,TCP,False,True,5,5,0,34.532,37.5676666667,
2492296,False,4061,168.167.8.1,149.14.80.218,ICMP,False,True,8,5,0,84.7813333333,84.3758666667,
2492799,False,18169,41.70.16.34,154.54.38.34,UDP,False,True,11,4,0,203.9525,201.645958333,
2803297,False,14900,146.232.21.146,146.232.21.146,TCP,True,False,1,8,5,94.839,0.376222222222,
2811390,False,4096,196.21.236.147,196.21.236.147,TCP,True,True,1,16,0,272.258666667,158.098489583,
2495930,False,18169,41.78.78.26,41.78.78.109,TCP,False,False,1,9,6,0.846,0.921666666667,
2804281,False,13721,41.78.64.5,41.78.64.5,UDP,False,False,1,19,8,390.837,204.129424242,
2811110,False,4096,146.231.128.43,146.231.0.37,ICMP,False,False,1,23,6,248.175666667,139.437960784,
2810778,False,13218,196.12.12.88,196.32.209.49,UDP,False,True,3,2,0,164.846,156.104,
2486972,True,13114,aceroute ICMP and paris 0:,213.55.96.150,ICMP,False,True,1,20,1,256.218666667,151.004719298,
2486972,True,13218,aceroute ICMP and paris 0:,213.55.96.150,ICMP,False,True,1,20,2,243.873666667,149.004574074,
2486972,True,13721,aceroute ICMP and paris 0:,213.55.96.150,ICMP,False,True,1,17,4,405.213,186.065717949,
2486972,True,14712,aceroute ICMP and paris 0:,213.55.96.150,ICMP,False,True,1,20,5,296.473333333,149.516911111,
2486972,True,14867,aceroute ICMP and paris 0:,213.55.96.150,ICMP,False,True,1,15,2,246.916333333,189.276179487,
2486972,True,14900,aceroute ICMP and paris 0:,213.55.96.150,ICMP,False,True,1,20,2,318.159666667,152.929092593,
2486972,True,18169,aceroute ICMP and paris 0:,213.55.96.150,ICMP,False,True,1,21,4,303.901333333,140.546431373,
2486972,True,3461,aceroute ICMP and paris 0:,213.55.96.150,ICMP,False,True,1,25,1,323.308,153.164652778,
2486972,True,4061,aceroute ICMP and paris 0:,213.55.96.150,ICMP,False,True,1,10,1,95.56,35.552,
2486972,True,4096,aceroute ICMP and paris 0:,213.55.96.150,ICMP,False,True,1,14,2,156.333666667,111.12175,
2486972,True,4518,aceroute ICMP and paris 0:,213.55.96.150,ICMP,False,True,1,19,3,299.339666667,168.866104167,
2495073,False,14867,213.55.101.26,41.189.225.38,TCP,False,True,1,11,0,240.365666667,193.921242424,
2809579,False,14712,213.55.101.26,213.55.101.26,UDP,False,False,1,22,8,305.254,125.58002381,
2495203,False,4096,41.70.16.34,81.199.204.85,TCP,False,True,1,12,0,85.8326666667,89.63775,
2811494,False,18169,41.221.254.22,41.221.240.34,TCP,False,False,1,9,6,0.907,1.02688888889,
2803396,False,4061,143.160.38.244,143.160.38.244,TCP,True,True,1,24,0,376.093666667,205.834590278,
2802629,False,13721,196.21.45.85,196.21.45.85,ICMP,True,True,1,21,2,444.3415,286.986798246,
2809932,False,13114,213.55.85.42,213.55.85.42,UDP,False,False,1,25,7,235.388333333,143.15637037,
2809838,False,3461,146.232.21.146,146.232.21.146,UDP,False,False,1,13,6,17.0453333333,17.5276190476,
2802428,False,14712,146.232.21.146,146.232.21.146,ICMP,False,False,1,23,9,384.022333333,182.648261905,
2808655,False,13721,168.167.220.2,168.167.220.2,ICMP,False,False,1,20,8,410.306333333,237.936875,
2492612,False,13218,197.243.16.104,197.243.126.110,TCP,False,True,2,15,0,529.420333333,341.1728,
2492778,False,4518,41.63.16.6,196.32.209.129,UDP,False,True,8,1,0,25.833,25.833,
2810953,False,14712,196.28.224.21,154.66.242.7,UDP,False,True,2,15,2,365.824,136.656461538,
2810509,False,13218,196.44.161.193,105.16.22.9,TCP,False,False,3,7,6,1.62366666667,1.62366666667,
2492546,False,4518,213.55.95.15,41.202.160.146,TCP,False,True,7,8,0,374.083666667,269.660708333,
2803260,False,14712,196.3.96.21,196.3.96.21,TCP,True,False,1,7,5,370.854,0.3005,
2492634,False,13114,41.221.254.22,41.221.240.34,TCP,False,True,4,11,0,362.903666667,250.711818182,
2809406,False,4061,196.28.224.21,196.28.224.21,TCP,True,True,1,12,0,260.476,103.177944444,
2496158,False,13218,209.88.88.40,209.88.88.40,UDP,False,False,1,12,6,194.297,116.201277778,
2802531,False,13721,194.201.253.8,194.201.253.8,ICMP,True,True,1,20,2,415.331333333,272.291185185,
2495107,False,14867,41.78.64.5,41.78.64.5,TCP,False,False,1,17,6,340.558333333,189.347242424,
2807839,False,14900,168.167.8.1,168.167.8.1,ICMP,False,False,1,21,6,92.679,49.6982555556,
2495888,False,14712,197.155.226.212,197.155.226.212,TCP,True,False,1,7,5,396.999,0.3275,
2808673,False,4061,196.28.224.21,196.28.224.21,ICMP,True,True,1,13,1,270.685666667,112.238055556,
2811133,False,14712,196.220.96.209,196.220.96.209,ICMP,False,False,1,23,9,392.337,190.449892857,
2492060,False,13114,143.160.38.244,155.232.14.149,ICMP,False,True,7,5,0,71.7236666667,63.0426666667,
2809009,False,14712,41.223.156.170,41.223.156.170,TCP,True,False,1,7,5,398.895,0.3205,
2807891,False,4518,194.201.253.8,194.201.253.8,ICMP,True,True,1,16,0,248.789333333,70.2824791667,
2809529,False,3461,41.221.254.22,41.221.254.22,UDP,False,False,1,29,6,383.721666667,189.204347826,
2810666,False,13721,209.88.88.40,197.221.232.8,TCP,False,False,2,15,8,419.377666667,169.141809524,
2487002,True,13114,aceroute TCP and paris 0: ,41.73.194.141,TCP,False,True,1,13,1,609.959,264.107833333,
2487002,True,13218,aceroute TCP and paris 0: ,41.73.194.141,TCP,False,True,1,14,1,594.863,240.89525641,
2487002,True,13721,aceroute TCP and paris 0: ,41.73.194.141,TCP,False,True,1,20,2,685.4565,273.219527778,
2487002,True,14867,aceroute TCP and paris 0: ,41.73.194.141,TCP,False,True,1,12,0,573.519666667,222.206222222,
2487002,True,14900,aceroute TCP and paris 0: ,41.73.194.141,TCP,False,False,1,8,5,966.333,0.391333333333,
2487002,True,18169,aceroute TCP and paris 0: ,41.73.194.141,TCP,False,False,1,9,6,0.91,0.967777777778,
2487002,True,3461,aceroute TCP and paris 0: ,41.73.194.141,TCP,False,True,1,3,0,12.0576666667,11.1777777778,
2487002,True,4061,aceroute TCP and paris 0: ,41.73.194.141,TCP,False,True,1,14,1,507.302666667,131.905230769,
2487002,True,4096,aceroute TCP and paris 0: ,41.73.194.141,TCP,False,True,1,11,1,526.463,212.603,
2487002,True,4518,aceroute TCP and paris 0: ,41.73.194.141,TCP,False,True,1,18,1,1087.202,255.345333333,
2492434,False,14712,146.182.34.110,155.232.6.141,ICMP,False,True,2,21,3,426.606333333,214.947296296,
2811258,False,4518,41.204.150.67,41.73.201.97,ICMP,False,True,1,16,1,382.174,170.967177778,
2492208,False,4518,41.73.194.141,41.73.194.129,ICMP,False,True,4,15,3,424.4,259.698208333,
2809135,False,13114,41.89.96.80,41.89.96.80,TCP,True,True,1,6,0,35.0813333333,23.3984166667,
2492339,False,14867,213.55.85.42,213.248.86.170,ICMP,False,True,4,7,0,179.134666667,287.135904762,
2808305,False,14900,41.242.102.68,41.242.102.68,ICMP,True,True,1,22,3,474.338,236.565894737,
2492365,False,13721,196.3.99.98,105.16.34.1,ICMP,False,False,2,15,8,310.613333333,135.69947619,
2810136,False,4518,196.21.45.85,155.232.27.237,ICMP,False,True,4,3,0,17.5446666667,24.2776666667,
2802504,False,4518,213.55.96.149,213.55.96.149,ICMP,True,True,1,19,3,293.075333333,167.014520833,
2803777,False,14900,41.223.156.170,41.223.156.170,UDP,True,True,1,20,0,374.352333333,188.676066667,
2487032,True,13114,aceroute UDP and paris 0:,213.55.95.15,UDP,False,False,1,23,9,318.607,160.164380952,
2487032,True,13218,aceroute UDP and paris 0:,213.55.95.15,UDP,False,False,1,23,9,313.391333333,159.011714286,
2487032,True,13721,aceroute UDP and paris 0:,213.55.95.15,UDP,False,False,1,26,10,440.323,267.591447917,
2487032,True,14867,aceroute UDP and paris 0:,213.55.95.15,UDP,False,False,1,23,8,455.346,311.199766667,
2487032,True,14900,aceroute UDP and paris 0:,213.55.95.15,UDP,False,False,1,30,10,475.392,217.487116667,
2487032,True,18169,aceroute UDP and paris 0:,213.55.95.15,UDP,False,False,1,27,6,605.0735,225.097619048,
2487032,True,3461,aceroute UDP and paris 0:,213.55.95.15,UDP,False,False,1,29,9,380.604333333,173.5278,
2487032,True,4061,aceroute UDP and paris 0:,213.55.95.15,UDP,False,False,1,20,7,246.7315,150.710987179,
2487032,True,4096,aceroute UDP and paris 0:,213.55.95.15,UDP,False,False,1,18,8,316.755,122.2315,
2487032,True,4518,aceroute UDP and paris 0:,213.55.95.15,UDP,False,False,1,29,8,487.6535,264.27334127,
2495065,False,4096,213.55.95.15,41.202.160.146,TCP,False,True,1,5,0,100.514,81.2864666667,
2809931,False,13218,146.230.128.52,146.230.128.52,UDP,False,False,1,14,6,151.626333333,58.5963333333,
2811119,False,14712,196.28.224.21,154.66.242.7,ICMP,False,True,1,16,2,367.196,120.929654762,
2803651,False,14900,41.70.16.34,41.70.16.34,TCP,True,False,1,8,5,421.305333333,1.46377777778,
2495755,False,14712,213.55.98.158,196.29.185.82,TCP,False,False,1,7,6,15.627,15.627,
2808456,False,18169,143.160.38.244,143.160.38.244,ICMP,False,False,1,16,6,39.6733333333,22.2355666667,
2494666,False,4061,213.55.95.15,213.55.95.15,ICMP,False,False,1,20,8,244.472666667,155.137416667,
2496431,False,18169,41.221.98.158,41.221.96.185,UDP,False,True,1,18,0,358.562666667,168.300212963,
2811469,False,4096,143.160.38.244,143.160.38.244,TCP,True,True,1,19,0,263.802666667,182.025754386,
2809095,False,14900,213.55.98.158,213.55.98.158,TCP,True,False,1,8,5,322.633333333,0.370333333333,
2803703,False,4096,196.3.96.240,196.3.96.240,TCP,True,True,1,15,0,217.407333333,183.427355556,
2802955,False,14867,196.3.99.98,196.3.99.98,ICMP,True,True,1,19,0,515.098666667,253.68722807,
2492029,False,13114,41.63.16.6,196.32.209.149,ICMP,False,True,3,1,0,169.527,169.527,
2802595,False,14900,196.21.45.85,196.21.45.85,ICMP,True,True,1,17,0,96.1836666667,51.7355490196,
2802639,False,13218,213.55.96.149,213.55.96.149,ICMP,True,True,1,20,2,232.026333333,135.3815,
2494754,False,14867,197.243.16.110,195.229.0.240,ICMP,False,True,1,8,0,143.424,89.6747916667,
2492587,False,13114,41.63.16.6,196.32.209.149,TCP,False,True,3,1,0,170.473666667,170.473666667,
2492423,False,14712,41.223.156.170,41.223.156.170,ICMP,True,True,2,21,2,402.320333333,225.205385965,
2808096,False,4061,213.55.95.15,213.55.95.15,ICMP,False,False,1,20,8,273.387333333,161.456666667,
2492476,False,13114,143.160.38.244,155.232.14.149,TCP,False,True,7,5,0,71.7256666667,63.0035333333,
2810197,False,14900,196.3.96.21,105.21.224.30,ICMP,False,True,9,9,0,324.340666667,179.76712963,
2487056,True,13114,aceroute UDP and paris 0: ,209.88.88.40,UDP,False,False,1,11,6,200.503666667,114.018066667,
2487056,True,13218,aceroute UDP and paris 0: ,209.88.88.40,UDP,False,False,1,12,6,202.024,117.126444444,
2487056,True,13721,aceroute UDP and paris 0: ,209.88.88.40,UDP,False,True,1,18,2,496.739666667,286.2261875,
2487056,True,14867,aceroute UDP and paris 0: ,209.88.88.40,UDP,False,True,1,18,0,359.214,265.972888889,
2487056,True,14900,aceroute UDP and paris 0: ,209.88.88.40,UDP,False,True,1,16,0,93.5086666667,48.3825520833,
2487056,True,18169,aceroute UDP and paris 0: ,209.88.88.40,UDP,False,True,1,17,0,59.2213333333,31.7531372549,
2487056,True,4061,aceroute UDP and paris 0: ,209.88.88.40,UDP,False,True,1,18,0,298.078,146.642537037,
2487056,True,4096,aceroute UDP and paris 0: ,209.88.88.40,UDP,False,True,1,17,0,288.132333333,189.455568627,
2487056,True,4518,aceroute UDP and paris 0: ,209.88.88.40,UDP,False,True,1,15,0,55.6406666667,35.9589333333,
2810042,False,4518,137.158.158.44,137.158.158.44,UDP,False,False,1,12,6,18.6583333333,15.5196666667,
2804325,False,4518,41.204.161.16,41.204.161.16,UDP,False,False,1,19,6,98.7303333333,56.3424615385,
2492415,False,18169,196.216.167.70,41.205.155.241,ICMP,False,True,5,8,0,74.1556666667,31.7534583333,
2803873,False,14712,41.221.98.158,41.221.98.158,UDP,True,True,1,21,3,392.981666667,293.166675926,
2492863,False,14867,196.220.96.209,197.221.232.3,UDP,False,True,4,7,0,345.797,181.960238095,
2495366,False,14900,41.223.156.170,41.223.156.170,TCP,True,False,1,8,5,369.601666667,0.780555555556,
2811692,False,14712,41.89.96.80,154.54.38.14,TCP,False,False,1,7,5,216.876333333,0.312,
2492410,False,4096,196.216.167.70,41.205.155.241,ICMP,False,True,3,13,0,327.374333333,121.886320513,
2495105,False,13218,41.204.161.16,41.204.161.16,TCP,True,True,1,2,0,1.944,1.31483333333,
2808933,False,13114,197.155.226.212,197.155.226.212,TCP,True,True,1,12,2,591.427666667,94.3861333333,
2804086,False,4518,196.21.218.26,196.21.218.26,UDP,False,False,1,14,6,41.7246666667,34.7157916667,
2810090,False,14900,41.63.16.6,41.63.16.6,ICMP,False,False,7,12,6,88.366,56.9598333333,
2808986,False,4096,143.160.38.244,143.160.38.244,TCP,True,True,1,21,0,296.118,200.942873016,
2496442,False,18169,146.231.128.43,146.231.128.43,UDP,True,True,1,2,0,0.576333333333,0.832833333333,
2492257,False,13218,196.12.12.88,195.59.222.30,ICMP,False,True,2,7,0,149.216666667,127.04,
2487021,True,13114,aceroute TCP and paris 0: ,196.28.224.21,TCP,False,True,1,12,0,188.121,167.826805556,
2487021,True,13218,aceroute TCP and paris 0: ,196.28.224.21,TCP,False,True,1,13,0,180.625333333,154.629897436,
2487021,True,13721,aceroute TCP and paris 0: ,196.28.224.21,TCP,False,True,1,13,2,409.992,206.576212121,
2487021,True,14867,aceroute TCP and paris 0: ,196.28.224.21,TCP,False,True,1,13,0,452.694333333,255.866461538,
2487021,True,14900,aceroute TCP and paris 0: ,196.28.224.21,TCP,False,False,1,8,5,330.287666667,0.404,
2487021,True,18169,aceroute TCP and paris 0: ,196.28.224.21,TCP,False,False,1,9,6,1.055,1.17644444444,
2487021,True,3461,aceroute TCP and paris 0: ,196.28.224.21,TCP,False,True,1,3,0,12.0536666667,10.5558888889,
2487021,True,4061,aceroute TCP and paris 0: ,196.28.224.21,TCP,False,True,1,12,0,184.881666667,89.9463888889,
2487021,True,4096,aceroute TCP and paris 0: ,196.28.224.21,TCP,False,True,1,13,2,495.575333333,167.563818182,
2487021,True,4518,aceroute TCP and paris 0: ,196.28.224.21,TCP,False,True,1,14,0,44.9563333333,43.8060238095,
2495935,False,3461,41.89.96.80,196.32.209.150,TCP,False,True,1,3,0,12.044,8.79966666667,
2494821,False,4061,213.55.96.150,213.55.96.150,ICMP,True,True,1,10,1,89.7116666667,34.3090740741,
2495527,False,4096,196.3.96.21,105.21.224.30,TCP,False,True,1,13,0,206.921,155.168192308,
2496319,False,13218,146.182.34.110,155.232.8.34,UDP,False,True,1,11,0,75.9926666667,56.031030303,
2492726,False,3461,41.78.64.5,195.229.27.74,UDP,False,True,8,13,0,396.1735,226.472807692,
2492330,False,14900,137.158.158.44,155.232.27.150,ICMP,False,False,10,2,1,91.675,0,
2487031,True,13114,aceroute UDP and paris 0: ,196.44.161.193,UDP,False,False,1,14,6,14.0726666667,8.96491666667,
2487031,True,13218,aceroute UDP and paris 0: ,196.44.161.193,UDP,False,False,1,14,6,15.8266666667,9.92320833333,
2487031,True,13721,aceroute UDP and paris 0: ,196.44.161.193,UDP,False,False,1,21,8,372.741,238.710051282,
2487031,True,14867,aceroute UDP and paris 0: ,196.44.161.193,UDP,False,False,1,19,6,295.399666667,237.581564103,
2487031,True,14900,aceroute UDP and paris 0: ,196.44.161.193,UDP,False,False,1,24,6,215.57,92.114962963,
2487031,True,18169,aceroute UDP and paris 0: ,196.44.161.193,UDP,False,False,1,23,6,79.059,43.1715098039,
2487031,True,3461,aceroute UDP and paris 0: ,196.44.161.193,UDP,False,False,1,20,6,90.7836666667,63.2032857143,
2487031,True,4061,aceroute UDP and paris 0: ,196.44.161.193,UDP,False,False,1,20,7,186.820666667,99.5712307692,
2487031,True,4096,aceroute UDP and paris 0: ,196.44.161.193,UDP,False,False,1,18,6,176.398,137.233861111,
2487031,True,4518,aceroute UDP and paris 0: ,196.44.161.193,UDP,False,False,1,21,6,85.097,70.5325555556,
2802739,False,13114,196.3.99.98,196.3.99.98,ICMP,True,True,1,14,0,72.5316666667,38.5223571429,
2492518,False,4096,137.158.158.44,154.54.38.14,TCP,False,True,3,8,0,85.6873333333,100.912854167,
2495315,False,13721,196.220.96.209,197.149.58.2,TCP,False,False,1,8,6,0.995333333333,0.891333333333,
2808209,False,14867,146.231.128.43,146.231.128.43,ICMP,True,True,1,15,0,384.776,218.964711111,
2495385,False,3461,196.21.45.85,196.21.45.85,TCP,True,True,1,3,0,12.051,11.4468888889,
2802360,False,14867,146.232.21.146,146.232.21.146,ICMP,False,False,1,22,6,348.126,153.334645833,
2810439,False,4096,196.216.167.70,41.205.155.241,ICMP,False,True,3,11,0,328.405333333,124.736757576,
2811148,False,14900,197.155.226.212,197.155.226.212,ICMP,True,True,1,15,1,105.475,42.1571785714,
2810388,False,13218,196.28.224.21,196.32.209.49,ICMP,False,True,4,1,0,149.679,149.679,
2492554,False,13114,194.201.253.8,196.223.21.18,TCP,False,True,2,2,0,2.55266666667,1.73316666667,
2809775,False,4518,196.12.12.88,196.12.12.88,UDP,True,True,1,13,0,62.2376666667,34.8760769231,
2808356,False,13114,41.63.3.8,41.63.3.8,ICMP,True,True,1,9,0,43.7053333333,48.2375185185,
2492245,False,14867,196.43.133.74,154.54.38.14,ICMP,False,True,5,7,0,162.919666667,208.719238095,
2487008,True,13114,aceroute TCP and paris 0: ,41.242.102.68,TCP,False,True,1,18,2,394.139666667,280.93059375,
2487008,True,13218,aceroute TCP and paris 0: ,41.242.102.68,TCP,False,True,1,18,3,356.666,225.005022222,
2487008,True,13721,aceroute TCP and paris 0: ,41.242.102.68,TCP,False,True,1,9,2,35.984,37.3611428571,
2487008,True,14867,aceroute TCP and paris 0: ,41.242.102.68,TCP,False,True,1,21,3,364.741333333,240.135425926,
2487008,True,14900,aceroute TCP and paris 0: ,41.242.102.68,TCP,False,False,1,8,5,423.619666667,0.414666666667,
2487008,True,18169,aceroute TCP and paris 0: ,41.242.102.68,TCP,False,False,1,9,6,1.233,1.46177777778,
2487008,True,3461,aceroute TCP and paris 0: ,41.242.102.68,TCP,False,True,1,3,0,12.0533333333,11.7916666667,
2487008,True,4061,aceroute TCP and paris 0: ,41.242.102.68,TCP,False,True,1,21,4,349.291333333,166.563196078,
2487008,True,4096,aceroute TCP and paris 0: ,41.242.102.68,TCP,False,True,1,20,3,303.798,194.297058824,
2487008,True,4518,aceroute TCP and paris 0: ,41.242.102.68,TCP,False,True,1,22,3,410.590666667,221.930745614,
2810788,False,13114,213.55.95.15,41.202.160.146,UDP,False,True,3,8,0,270.088333333,183.642375,
2492116,False,14712,41.63.1.2,154.54.38.14,ICMP,False,True,2,15,2,211.421,116.062487179,
2495863,False,4061,213.55.85.42,213.55.85.42,TCP,True,True,1,11,2,107.095,37.8134074074,
2496369,False,14900,196.12.12.88,196.32.209.49,UDP,False,True,1,9,0,207.580333333,44.0152592593,
2494912,False,3461,196.21.236.147,196.21.236.147,ICMP,True,True,1,8,0,28.1546666667,20.9945833333,
2802917,False,14712,197.243.16.104,197.243.16.104,ICMP,True,True,1,26,5,367.869666667,254.557293651,
2808052,False,18169,41.63.3.8,41.63.3.8,ICMP,True,True,1,19,0,129.112,65.8672105263,
2492168,False,4096,41.221.98.158,41.221.96.185,ICMP,False,True,3,8,0,214.552333333,159.15725,
2802873,False,14712,213.55.96.150,213.55.96.150,ICMP,True,True,1,20,5,289.705,150.362166667,
2492932,False,4096,213.55.96.150,41.189.225.38,UDP,False,True,4,7,0,167.357,143.746761905,
2500036,False,4096,146.232.21.146,155.232.27.86,UDP,False,True,1,19,0,300.143,166.008631579,
2492220,False,18169,41.73.194.141,41.73.194.129,ICMP,False,True,6,15,2,409.787333333,271.51074359,
2492809,False,18169,197.243.16.110,195.66.224.159,UDP,False,False,10,2,2,0,0,
2495251,False,3461,41.73.194.141,41.73.194.129,TCP,False,True,1,3,0,12.064,9.10177777778,
2486984,True,13114,aceroute TCP and paris 0: ,41.89.96.80,TCP,False,True,1,4,0,4.79433333333,2.80283333333,
2486984,True,13218,aceroute TCP and paris 0: ,41.89.96.80,TCP,False,True,1,5,0,4.87633333333,2.65913333333,
2486984,True,13721,aceroute TCP and paris 0: ,41.89.96.80,TCP,False,True,1,17,2,398.267666667,252.246244444,
2486984,True,14712,aceroute TCP and paris 0: ,41.89.96.80,TCP,False,False,1,7,5,367.797,0.333,
2486984,True,14867,aceroute TCP and paris 0: ,41.89.96.80,TCP,False,True,1,20,0,350.762333333,193.986575,
2486984,True,14900,aceroute TCP and paris 0: ,41.89.96.80,TCP,False,False,1,8,5,405.575,0.419,
2486984,True,18169,aceroute TCP and paris 0: ,41.89.96.80,TCP,False,False,1,9,6,1.175,1.15388888889,
2486984,True,3461,aceroute TCP and paris 0: ,41.89.96.80,TCP,False,True,1,3,0,12.05,8.83622222222,
2486984,True,4061,aceroute TCP and paris 0: ,41.89.96.80,TCP,False,True,1,18,0,250.698,113.277962963,
